證券代碼,年月日,上市別,TSE 產業別,收盤價(元),成交量(千股),成交值(千元),市值(百萬元),週轉率％,流通在外股數(千股),source_group,investor_class,daily_return,return_20d,volatility_20d,avg_turnover_value_20d,avg_turnover_rate_20d
1301 台塑,2014-08-27,TSE,03,49.296,4797,376139,500347,0.0754,6365741,medium_investor,medium,0.007692197621816943,-0.0012702927751339077,0.01206938276363158,267819.3,0.055284999999999994
1301 台塑,2014-08-28,TSE,03,49.2333,3011,235421,499711,0.0473,6365741,medium_investor,medium,-0.0012719084712755624,0.015525797948045206,0.011330057133396076,261999.5,0.054084999999999994
1301 台塑,2014-08-29,TSE,03,48.6061,4079,316789,493345,0.0641,6365741,medium_investor,medium,-0.01273934511804009,0.010431499886704332,0.011580645681070952,264638.05,0.05459499999999999
1301 台塑,2014-09-01,TSE,03,48.6061,2655,207012,493345,0.0417,6365741,medium_investor,medium,0.0,0.03058502743641278,0.010572550318890081,242576.75,0.049915
1301 台塑,2014-09-02,TSE,03,48.5434,2243,173348,492708,0.0352,6365741,medium_investor,medium,-0.0012899615480361781,0.041723981793639675,0.010112989081073085,215432.9,0.044085
1301 台塑,2014-09-03,TSE,03,48.6061,2165,167400,493345,0.034,6365741,medium_investor,medium,0.0012916276981009833,0.017059768825799182,0.00846997396007228,204945.2,0.04185499999999999
1301 台塑,2014-09-04,TSE,03,48.9824,2264,175775,497164,0.0356,6365741,medium_investor,medium,0.007741826643157923,0.037184788984104156,0.008045743891137333,203818.7,0.041565
1301 台塑,2014-09-05,TSE,03,48.9197,1289,100464,496528,0.0202,6365741,medium_investor,medium,-0.0012800516103743664,0.040001615711518834,0.007964681459531,202520.1,0.041249999999999995
1301 台塑,2014-09-09,TSE,03,48.4806,1296,100605,492072,0.0204,6365741,medium_investor,medium,-0.008975934030666544,0.023840749117771898,0.00824469981537923,199831.4,0.04066499999999999
1301 台塑,2014-09-10,TSE,03,47.5399,3652,277593,482523,0.0574,6365741,medium_investor,medium,-0.019403637743757307,0.001320633904273949,0.009431460187778141,203536.55,0.041405
1301 台塑,2014-09-11,TSE,03,47.3517,1606,121451,480613,0.0252,6365741,medium_investor,medium,-0.003958779888051933,-0.005270720506863058,0.00945360637508648,200496.8,0.04077
1301 台塑,2014-09-12,TSE,03,47.289,1602,121146,479977,0.0252,6365741,medium_investor,medium,-0.0013241340859989625,-0.0013241340859989625,0.009383600618564652,200001.7,0.04066499999999999
1301 台塑,2014-09-15,TSE,03,47.2263,2407,181650,479340,0.0378,6365741,medium_investor,medium,-0.001325889741800368,-0.013106669313634245,0.009045940718749305,199421.6,0.040554999999999994
1301 台塑,2014-09-16,TSE,03,47.0381,2102,157802,477431,0.033,6365741,medium_investor,medium,-0.003985067642394258,-0.00530567362388723,0.00870003478862717,201563.0,0.041014999999999996
1301 台塑,2014-09-17,TSE,03,47.1636,4677,351277,478704,0.0735,6365741,medium_investor,medium,0.002668049942493367,-0.02083372260318761,0.007541055611164134,209383.7,0.042684999999999994
1301 台塑,2014-09-18,TSE,03,47.1009,2547,191180,478067,0.04,6365741,medium_investor,medium,-0.0013294150573747165,-0.02845880620289354,0.007329636556459489,205137.45,0.041865
1301 台塑,2014-09-19,TSE,03,46.9127,3325,249170,476157,0.0522,6365741,medium_investor,medium,-0.00399567736497608,-0.027308842251056342,0.007302555292356585,210625.8,0.04305
1301 台塑,2014-09-22,TSE,03,46.0974,7605,560514,467882,0.1195,6365741,medium_investor,medium,-0.017379089244490276,-0.058898706474162066,0.006987838668917225,218722.9,0.045009999999999994
1301 台塑,2014-09-23,TSE,03,46.0974,3984,292482,467882,0.0626,6365741,medium_investor,medium,0.0,-0.057692504246755316,0.007010316978170562,226236.3,0.046704999999999997
1301 台塑,2014-09-24,TSE,03,45.9719,2295,168389,466609,0.0361,6365741,medium_investor,medium,-0.0027224962796167373,-0.060257932898198474,0.00697650832311425,226280.35,0.046819999999999994
1301 台塑,2014-09-25,TSE,03,45.7838,4890,357114,464699,0.0768,6365741,medium_investor,medium,-0.0040916298869526635,-0.07124716001298281,0.006500268957399065,225329.1,0.04689
1301 台塑,2014-09-26,TSE,03,46.0974,4871,355712,467882,0.0765,6365741,medium_investor,medium,0.006849584350796523,-0.06369469444461373,0.006899298889456633,231343.65,0.04835
1301 台塑,2014-09-29,TSE,03,45.1566,9547,687796,458333,0.15,6365741,medium_investor,medium,-0.020408960158273648,-0.07096845869139878,0.007628394033837422,249894.0,0.052645
1301 台塑,2014-09-30,TSE,03,45.2193,8074,577982,458970,0.1268,6365741,medium_investor,medium,0.0013885013486401032,-0.06967849714336272,0.007669529442827798,268442.5,0.05689999999999999
1301 台塑,2014-10-01,TSE,03,44.7803,4411,314831,454514,0.0693,6365741,medium_investor,medium,-0.009708244046236936,-0.07752032202111925,0.007767806889821125,275516.65,0.058605
1301 台塑,2014-10-02,TSE,03,44.4667,5821,412685,451331,0.0914,6365741,medium_investor,medium,-0.007003079479145802,-0.08516215042967845,0.007691610827332032,287780.9,0.06147499999999999
1301 台塑,2014-10-03,TSE,03,44.843,4518,321372,455150,0.071,6365741,medium_investor,medium,0.00846251239691731,-0.08450790488012005,0.007752991139116495,295060.75,0.063245
1301 台塑,2014-10-06,TSE,03,44.4667,5971,423253,451331,0.0938,6365741,medium_investor,medium,-0.008391499230649191,-0.09102672338546636,0.007766584356159337,311200.2,0.06692499999999998
1301 台塑,2014-10-07,TSE,03,44.404,6706,472395,450694,0.1053,6365741,medium_investor,medium,-0.0014100439205068094,-0.08408724314468052,0.007733165862319835,329789.7,0.07116999999999998
1301 台塑,2014-10-08,TSE,03,44.5922,5247,371944,452604,0.0824,6365741,medium_investor,medium,0.004238356904783247,-0.062004758108452185,0.007091874594267847,334507.25,0.07242
1301 台塑,2014-10-09,TSE,03,44.5294,7343,526052,451968,0.1154,6365741,medium_investor,medium,-0.001408318046653756,-0.05960292872272799,0.007099896267928248,354737.3,0.07692999999999998
1301 台塑,2014-10-13,TSE,03,43.5887,8537,596654,442419,0.1341,6365741,medium_investor,medium,-0.021125368857428994,-0.07824864133307952,0.008150370937936887,378512.7,0.082375
1301 台塑,2014-10-14,TSE,03,43.526,5988,412739,441782,0.0941,6365741,medium_investor,medium,-0.0014384462028002032,-0.07835252814639293,0.008148441284732823,390067.15,0.08519
1301 台塑,2014-10-15,TSE,03,42.6479,9802,666999,432870,0.154,6365741,medium_investor,medium,-0.020174148784634527,-0.09333285145445924,0.008911151760125153,415527.0,0.09124
1301 台塑,2014-10-16,TSE,03,42.4598,7052,478006,430961,0.1108,6365741,medium_investor,medium,-0.00441053369568023,-0.09973369293268541,0.008735725801154167,421863.45,0.093105
1301 台塑,2014-10-17,TSE,03,41.0173,27097,1785697,416319,0.4257,6365741,medium_investor,medium,-0.033973311226148106,-0.12916101390843915,0.010783507617861275,501589.3,0.11238999999999999
1301 台塑,2014-10-20,TSE,03,41.519,6599,439563,421412,0.1037,6365741,medium_investor,medium,0.012231424301453186,-0.11497313094322015,0.011588789057962437,511108.95,0.11496499999999998
1301 台塑,2014-10-21,TSE,03,41.5817,5717,378341,422049,0.0898,6365741,medium_investor,medium,0.001510151978612262,-0.0979599717120706,0.011382525817192264,502000.3,0.11348
1301 台塑,2014-10-22,TSE,03,42.5852,7562,509911,432234,0.1188,6365741,medium_investor,medium,0.02413321244682165,-0.076190848073861,0.013099067652405894,512871.75,0.11629
1301 台塑,2014-10-23,TSE,03,42.6479,3818,259368,432870,0.06,6365741,medium_investor,medium,0.001472342503968438,-0.07230503851265657,0.013151929762443814,517420.7,0.11748499999999999
1301 台塑,2014-10-24,TSE,03,42.397,4977,335565,430324,0.0782,6365741,medium_investor,medium,-0.005883056375577733,-0.07397376364565633,0.013161100553237517,516343.25,0.11755499999999999
1301 台塑,2014-10-27,TSE,03,42.6479,3747,254269,432870,0.0589,6365741,medium_investor,medium,0.005917871547515219,-0.07483068459392506,0.013123192360325582,511271.1,0.116675
1301 台塑,2014-10-28,TSE,03,43.0242,5821,402915,436690,0.0914,6365741,medium_investor,medium,0.008823412172697775,-0.047222332948007484,0.012799784477436224,497027.05,0.11374499999999999
1301 台塑,2014-10-29,TSE,03,43.7768,5177,359462,444329,0.0813,6365741,medium_investor,medium,0.01749248097582301,-0.03190009575557329,0.013532087649539743,486101.05,0.11147
1301 台塑,2014-10-30,TSE,03,44.0904,3885,271567,447512,0.061,6365741,medium_investor,medium,0.007163611776100698,-0.01540632822915422,0.013521459508250299,483937.85,0.11105499999999999
1301 台塑,2014-10-31,TSE,03,44.0277,3551,249082,446875,0.0558,6365741,medium_investor,medium,-0.0014220782755429706,-0.009872556317424008,0.013441639305804552,475757.7,0.10927500000000001
1301 台塑,2014-11-03,TSE,03,44.2159,2664,187368,448785,0.0418,6365741,medium_investor,medium,0.004274581683803458,-0.013984345382780039,0.01332829629123629,469057.5,0.107815
1301 台塑,2014-11-04,TSE,03,44.1531,2998,211964,448148,0.0471,6365741,medium_investor,medium,-0.001420303555960567,-0.0070524684764105006,0.013204915703171472,458493.05,0.10547999999999999
1301 台塑,2014-11-05,TSE,03,43.7768,2235,156588,444329,0.0351,6365741,medium_investor,medium,-0.008522617890929562,-0.014124853616791277,0.01333238427086362,442702.7,0.10196999999999998
1301 台塑,2014-11-06,TSE,03,43.9023,2399,168876,445602,0.0377,6365741,medium_investor,medium,0.002866815299428005,-0.01547131561125048,0.013309554482327901,432549.3,0.099735
1301 台塑,2014-11-07,TSE,03,43.4632,1408,97863,441146,0.0221,6365741,medium_investor,medium,-0.0100017538944428,-0.02394373155712859,0.013471532741954081,411139.85,0.09507
1301 台塑,2014-11-10,TSE,03,43.9023,5237,369055,445602,0.0823,6365741,medium_investor,medium,0.010102799609784663,0.007194525186573486,0.012825562234424775,399759.9,0.09248
1301 台塑,2014-11-11,TSE,03,43.6514,3502,244683,443056,0.055,6365741,medium_investor,medium,-0.0057149625418256855,0.00288103662178929,0.012893943602031919,391357.1,0.090525
1301 台塑,2014-11-12,TSE,03,42.9615,6022,412279,436053,0.0946,6365741,medium_investor,medium,-0.01580476227566585,0.00735323427413781,0.012562915694444884,378621.1,0.08755500000000001
1301 台塑,2014-11-13,TSE,03,42.8361,2543,173874,434780,0.0399,6365741,medium_investor,medium,-0.0029188924967703533,0.008862500529912998,0.012536993946359298,363414.5,0.08401
1301 台塑,2014-11-14,TSE,03,42.6479,3328,226242,432870,0.0523,6365741,medium_investor,medium,-0.0043934905371871835,0.03975395747647936,0.009671362341547437,285441.75,0.06534
1301 台塑,2014-11-17,TSE,03,42.4598,3025,204666,430961,0.0475,6365741,medium_investor,medium,-0.00441053369568023,0.022659505286736215,0.009457883863745414,273696.9,0.06253
1301 台塑,2014-11-18,TSE,03,43.3378,3298,227094,439873,0.0518,6365741,medium_investor,medium,0.020678382846833987,0.04223252055591775,0.01041741740032486,266134.55,0.06063
1301 台塑,2014-11-19,TSE,03,43.7768,6741,469978,444329,0.1059,6365741,medium_investor,medium,0.010129725089875308,0.027981552276377775,0.009267216427644666,264137.9,0.059985
1301 台塑,2014-11-20,TSE,03,44.0277,3393,237503,446875,0.0533,6365741,medium_investor,medium,0.005731346283876393,0.03235329289367117,0.009317245252161639,263044.65,0.05965
1301 台塑,2014-11-21,TSE,03,43.9023,2554,178867,445602,0.0401,6365741,medium_investor,medium,-0.002848206924277341,0.03550487062763863,0.009212494510113668,255209.75,0.057745000000000005
1301 台塑,2014-11-24,TSE,03,44.6549,5746,408079,453241,0.0903,6365741,medium_investor,medium,0.017142609840486767,0.04705976144194679,0.009800592269977723,262900.25,0.05931499999999999
1301 台塑,2014-11-25,TSE,03,44.1531,5714,403245,448148,0.0898,6365741,medium_investor,medium,-0.011237288629019293,0.026238721463734294,0.010124135678850045,262916.75,0.059235
1301 台塑,2014-11-26,TSE,03,44.1531,2421,170617,448148,0.038,6365741,medium_investor,medium,0.0,0.00859587726832478,0.009384227947843238,253474.5,0.057069999999999996
1301 台塑,2014-11-27,TSE,03,44.2786,2391,169385,449421,0.0376,6365741,medium_investor,medium,0.002842382528067011,0.004268502894053894,0.00927106105886619,248365.4,0.05589999999999999
1301 台塑,2014-11-28,TSE,03,44.5294,3145,222471,451968,0.0494,6365741,medium_investor,medium,0.0056641357224485045,0.011395098994496644,0.009338806769921432,247034.85,0.05558
1301 台塑,2014-12-01,TSE,03,43.7141,4705,328265,443692,0.0739,6365741,medium_investor,medium,-0.01830925186505994,-0.011348858668487893,0.010197961535437252,254079.7,0.05718500000000001
1301 台塑,2014-12-02,TSE,03,43.7141,5450,377078,443692,0.0856,6365741,medium_investor,medium,0.0,-0.009942676731645173,0.010196316028054297,262335.4,0.059109999999999996
1301 台塑,2014-12-03,TSE,03,44.3413,3429,239855,450058,0.0539,6365741,medium_investor,medium,0.014347773372893391,0.012894958059976869,0.01052064311027658,266498.75,0.060050000000000006
1301 台塑,2014-12-04,TSE,03,44.5294,3909,277552,451968,0.0614,6365741,medium_investor,medium,0.004242094841603761,0.014283989677078557,0.01054007337976516,271932.55,0.061235
1301 台塑,2014-12-05,TSE,03,44.5294,2200,155945,451968,0.0346,6365741,medium_investor,medium,0.0,0.024531097572199068,0.010235357126343266,274836.65,0.06185999999999999
1301 台塑,2014-12-08,TSE,03,44.2786,1731,121540,449421,0.0272,6365741,medium_investor,medium,-0.005632233984738333,0.008571304920243383,0.010124190443324648,262460.9,0.059105
1301 台塑,2014-12-09,TSE,03,43.7768,3106,216061,444329,0.0488,6365741,medium_investor,medium,-0.011332788299539653,0.0028727600947506815,0.010379688159916387,261029.8,0.058795
1301 台塑,2014-12-10,TSE,03,43.1497,5077,347761,437963,0.0798,6365741,medium_investor,medium,-0.014324939237221557,0.004380666410623402,0.010264267810378497,257803.9,0.058055
1301 台塑,2014-12-11,TSE,03,42.6479,2571,175144,432870,0.0404,6365741,medium_investor,medium,-0.011629281315976736,-0.0043934905371871835,0.010586370542769862,257867.4,0.05808
1301 台塑,2014-12-12,TSE,03,42.2089,4631,313192,428414,0.0727,6365741,medium_investor,medium,-0.010293590071257852,-0.010293590071257852,0.010790585289376467,262214.9,0.0591
1301 台塑,2014-12-15,TSE,03,41.3936,4954,327927,420139,0.0778,6365741,medium_investor,medium,-0.0193158314952534,-0.02511081069623511,0.01156461489792268,268377.95,0.060614999999999995
1301 台塑,2014-12-16,TSE,03,41.6444,7064,470575,422685,0.111,6365741,medium_investor,medium,0.00605890765722239,-0.0390744338660477,0.010523646963519062,280552.0,0.06357499999999999
1301 台塑,2014-12-17,TSE,03,40.8291,8974,588221,414410,0.141,6365741,medium_investor,medium,-0.01957766230273461,-0.06733475265437416,0.01082293820702229,286464.15,0.06533
1301 台塑,2014-12-18,TSE,03,41.3936,4541,298537,420139,0.0713,6365741,medium_investor,medium,0.013825923177341659,-0.05982824449153612,0.011323103057803848,289515.85,0.06623
1301 台塑,2014-12-19,TSE,03,41.8326,5733,383316,424595,0.0901,6365741,medium_investor,medium,0.010605504232538365,-0.04714331595383381,0.011726229524988746,299738.3,0.06872999999999999
1301 台塑,2014-12-22,TSE,03,42.6479,4189,284468,432870,0.0658,6365741,medium_investor,medium,0.019489584677978344,-0.04494467572427663,0.011941297158229532,293557.75,0.067505
1301 台塑,2014-12-23,TSE,03,43.0869,4315,294961,437326,0.0678,6365741,medium_investor,medium,0.010293590071257963,-0.024147794832072966,0.012056395191592476,288143.55,0.066405
1301 台塑,2014-12-24,TSE,03,44.9685,16701,1179995,456424,0.2624,6365741,medium_investor,medium,0.043669885742534165,0.018467559469210526,0.015684593247208355,338612.45,0.077625
1301 台塑,2014-12-25,TSE,03,44.5294,4118,293016,451968,0.0647,6365741,medium_investor,medium,-0.009764613006882472,0.0056641357224485045,0.015860320361265962,344794.0,0.07898
1301 台塑,2014-12-26,TSE,03,44.7176,4563,324765,453877,0.0717,6365741,medium_investor,medium,0.0042264211958840114,0.0042264211958840114,0.01583845250015884,349908.7,0.080095
1301 台塑,2014-12-27,TSE,03,44.5294,1788,127018,451968,0.0281,6365741,medium_investor,medium,-0.004208633737051937,0.01865073282991081,0.015268715874233238,339846.35,0.07780499999999999
1301 台塑,2014-12-29,TSE,03,45.2193,6491,466653,458970,0.102,6365741,medium_investor,medium,0.015493134872690772,0.03443282602180986,0.015602859716956418,344325.1,0.078625
1301 台塑,2014-12-30,TSE,03,45.2193,5687,410737,458970,0.0893,6365741,medium_investor,medium,0.0,0.01980095306181817,0.015323330026524407,352869.2,0.080395
1301 台塑,2014-12-31,TSE,03,45.3448,4599,331196,460243,0.0722,6365741,medium_investor,medium,0.0027753636168628137,0.018311497572390367,0.015310961568255513,355551.4,0.080935
1301 台塑,2015-01-05,TSE,03,44.843,4541,322023,455150,0.0713,6365741,medium_investor,medium,-0.011066318519433183,0.007042538188253067,0.015547812853762066,363855.3,0.08276999999999998
1301 台塑,2015-01-06,TSE,03,43.2751,8843,618269,439236,0.1389,6365741,medium_investor,medium,-0.03496420846062931,-0.022663318171757818,0.017423467682672028,388691.75,0.08835499999999999
1301 台塑,2015-01-07,TSE,03,42.9615,5759,396709,436053,0.0905,6365741,medium_investor,medium,-0.007246661475074578,-0.018624020028873756,0.017319600853452927,397724.15,0.09043999999999999
1301 台塑,2015-01-08,TSE,03,45.1566,12082,870514,458333,0.1898,6365741,medium_investor,medium,0.05109458468628891,0.046510172724259835,0.02051345699278453,423861.8,0.09594
1301 台塑,2015-01-09,TSE,03,45.0312,4826,349518,457060,0.0758,6365741,medium_investor,medium,-0.0027770026972800954,0.055883173614644566,0.020287410001464102,432580.5,0.09770999999999999
1301 台塑,2015-01-12,TSE,03,46.411,9723,713645,471065,0.1527,6365741,medium_investor,medium,0.030640977810939996,0.09955483322237724,0.02093901785772376,452603.15,0.10171
1301 台塑,2015-01-13,TSE,03,46.7246,11121,829536,474248,0.1747,6365741,medium_investor,medium,0.006757018810195969,0.12878802520196375,0.020144468312541613,477683.6,0.106555
1301 台塑,2015-01-14,TSE,03,45.9092,7017,516139,465972,0.1102,6365741,medium_investor,medium,-0.01745119273359219,0.10240992786545133,0.02083144409489092,479961.8,0.106515
1301 台塑,2015-01-15,TSE,03,46.411,3241,238548,471065,0.0509,6365741,medium_investor,medium,0.010930271056781793,0.13671376542710978,0.020031636578171037,462478.15,0.10201
1301 台塑,2015-01-16,TSE,03,45.6584,5155,376364,463426,0.081,6365741,medium_investor,medium,-0.016215983279825874,0.10303042016157082,0.02058137172588198,466369.5,0.102495
