靡ㄩ絏,るら,Μ絃基(じ),Θユ秖(),Θユ(じ),秅锣瞯,瑈硄计(),カ(κ窾じ),TSE 玻穨,カ
2603 篴,2016/5/17,7.9861,"4,679","51,810",0.1332,"3,512,356","38,812",15,TSE
1301 鹅,2016/5/17,49.55,"5,061","387,221",0.0795,"6,365,741","490,799",03,TSE
3231 絥承,2016/5/17,10.1149,"16,710","310,959",0.6539,"2,555,482","48,299",25,TSE
2356 璣穨笷,2016/5/17,12.0034,"11,983","246,963",0.334,"3,587,475","74,799",25,TSE
2301 腳,2016/5/17,21.3617,"4,675","184,395",0.2002,"2,334,928","93,047",25,TSE
2395 地,2016/5/17,130.5497,774,"175,809",0.1225,"631,853","144,694",25,TSE
2303 羛筿,2016/5/16,6.8681,"25,451","289,547",0.1995,"12,758,133","146,081",24,TSE
2382 約笷,2016/5/16,29.8173,"4,161","225,883",0.1077,"3,862,627","211,286",25,TSE
2317 翬,2016/5/16,52.8769,"26,475","1,959,623",0.1693,"15,638,288","1,157,233",31,TSE
2412 い地筿,2016/5/16,71.038,"10,188","1,132,372",0.1313,"7,757,447","857,198",27,TSE
2603 篴,2016/5/16,8.0222,"3,906","43,326",0.1112,"3,512,356","38,987",15,TSE
1301 鹅,2016/5/16,49.6143,"5,339","411,592",0.0839,"6,365,741","491,435",03,TSE
3231 絥承,2016/5/16,9.7403,"19,667","355,790",0.7696,"2,555,482","46,510",25,TSE
2356 璣穨笷,2016/5/16,11.6868,"5,163","104,708",0.1439,"3,587,475","72,826",25,TSE
2301 腳,2016/5/16,20.9329,"4,450","173,106",0.1906,"2,334,928","91,179",25,TSE
2395 地,2016/5/16,128.8395,844,"188,875",0.1336,"631,853","142,799",25,TSE
2303 羛筿,2016/5/13,6.7781,"38,105","429,324",0.2987,"12,758,133","144,167",24,TSE
2382 約笷,2016/5/13,29.6538,"10,630","578,172",0.2752,"3,862,627","210,127",25,TSE
2317 翬,2016/5/13,53.1627,"63,339","4,706,304",0.405,"15,638,288","1,163,489",31,TSE
2412 い地筿,2016/5/13,72.0024,"11,301","1,259,078",0.1457,"7,757,447","868,834",27,TSE
2603 篴,2016/5/13,8.0945,"10,523","116,732",0.2996,"3,512,356","39,338",15,TSE
1301 鹅,2016/5/13,49.1644,"7,181","551,227",0.1128,"6,365,741","486,979",03,TSE
3231 絥承,2016/5/13,9.1249,"12,738","215,725",0.4985,"2,555,482","43,571",25,TSE
2356 璣穨笷,2016/5/13,11.7444,"9,577","194,353",0.267,"3,587,475","73,184",25,TSE
2301 腳,2016/5/13,20.6648,"9,158","352,548",0.3922,"2,334,928","90,011",25,TSE
2395 地,2016/5/13,126.5591,"1,168","258,694",0.1849,"631,853","140,271",25,TSE
2303 羛筿,2016/5/12,6.8381,"38,675","443,688",0.3031,"12,758,133","145,443",24,TSE
2382 約笷,2016/5/12,29.6538,"7,317","392,276",0.1894,"3,862,627","210,127",25,TSE
2317 翬,2016/5/12,52.3767,"26,316","1,930,895",0.1683,"15,638,288","1,146,287",31,TSE
2412 い地筿,2016/5/12,71.6809,"9,871","1,094,035",0.1272,"7,757,447","864,955",27,TSE
2603 篴,2016/5/12,8.1667,"3,784","42,850",0.1077,"3,512,356","39,690",15,TSE
1301 鹅,2016/5/12,49.55,"3,896","300,815",0.0612,"6,365,741","490,799",03,TSE
3231 絥承,2016/5/12,9.1784,"9,002","155,609",0.3523,"2,555,482","43,827",25,TSE
2356 璣穨笷,2016/5/12,11.6868,"5,614","114,086",0.1565,"3,587,475","72,826",25,TSE
2301 腳,2016/5/12,20.0752,"3,681","138,801",0.1576,"2,334,928","87,443",25,TSE
2395 地,2016/5/12,124.2788,"1,248","270,847",0.1975,"631,853","137,744",25,TSE
2303 羛筿,2016/5/11,6.7481,"39,491","447,552",0.3095,"12,758,133","143,529",24,TSE
2382 約笷,2016/5/11,29.0541,"8,931","470,162",0.2312,"3,862,627","205,878",25,TSE
2317 翬,2016/5/11,52.8769,"27,889","2,067,590",0.1783,"15,638,288","1,157,233",31,TSE
2412 い地筿,2016/5/11,71.038,"8,205","907,732",0.1058,"7,757,447","857,198",27,TSE
2603 篴,2016/5/11,8.2751,"4,296","49,345",0.1223,"3,512,356","40,216",15,TSE
1301 鹅,2016/5/11,49.4857,"5,469","420,666",0.0859,"6,365,741","490,162",03,TSE
3231 絥承,2016/5/11,9.3389,"14,213","252,469",0.5562,"2,555,482","44,593",25,TSE
2356 璣穨笷,2016/5/11,11.7444,"11,681","239,286",0.3256,"3,587,475","73,184",25,TSE
2301 腳,2016/5/11,20.3164,"5,474","206,145",0.2344,"2,334,928","88,494",25,TSE
2395 地,2016/5/11,124.8489,"1,470","322,344",0.2326,"631,853","138,376",25,TSE
2303 羛筿,2016/5/10,6.7481,"23,385","263,252",0.1833,"12,758,133","143,529",24,TSE
2382 約笷,2016/5/10,28.0184,"3,714","190,047",0.0962,"3,862,627","198,539",25,TSE
2317 翬,2016/5/10,53.4485,"29,746","2,199,602",0.1902,"15,638,288","1,169,744",31,TSE
2412 い地筿,2016/5/10,71.3595,"9,082","1,005,415",0.1171,"7,757,447","861,077",27,TSE
2603 篴,2016/5/10,8.3835,"4,346","50,100",0.1237,"3,512,356","40,743",15,TSE
1301 鹅,2016/5/10,49.55,"5,010","386,757",0.0787,"6,365,741","490,799",03,TSE
3231 絥承,2016/5/10,9.8741,"8,586","156,975",0.336,"2,555,482","47,149",25,TSE
2356 璣穨笷,2016/5/10,11.7732,"7,939","160,809",0.2213,"3,587,475","73,364",25,TSE
2301 腳,2016/5/10,20.5308,"5,080","193,674",0.2176,"2,334,928","89,428",25,TSE
2395 地,2016/5/10,124.8489,"1,458","318,286",0.2307,"631,853","138,376",25,TSE
2303 羛筿,2016/5/9,6.7481,"21,307","239,150",0.167,"12,758,133","143,529",24,TSE
2382 約笷,2016/5/9,27.5824,"2,790","141,434",0.0722,"3,862,627","195,449",25,TSE
2317 翬,2016/5/9,51.8765,"38,311","2,795,465",0.245,"15,638,288","1,135,340",31,TSE
2412 い地筿,2016/5/9,71.038,"5,891","647,263",0.0759,"7,757,447","857,198",27,TSE
2603 篴,2016/5/9,8.492,"5,345","63,340",0.1522,"3,512,356","41,270",15,TSE
1301 鹅,2016/5/9,49.8713,"3,981","307,810",0.0625,"6,365,741","493,981",03,TSE
3231 絥承,2016/5/9,9.7671,"8,906","161,914",0.3485,"2,555,482","46,638",25,TSE
2356 璣穨笷,2016/5/9,11.6868,"11,196","226,379",0.3121,"3,587,475","72,826",25,TSE
2301 腳,2016/5/9,20.1288,"3,463","129,228",0.1483,"2,334,928","87,677",25,TSE
2395 地,2016/5/9,125.1339,"1,046","228,992",0.1655,"631,853","138,692",25,TSE
2303 羛筿,2016/5/6,6.7781,"41,375","466,245",0.3243,"12,758,133","144,167",24,TSE
2382 約笷,2016/5/6,27.8004,"4,484","227,680",0.1161,"3,862,627","196,994",25,TSE
2317 翬,2016/5/6,52.734,"46,281","3,427,558",0.2959,"15,638,288","1,154,106",31,TSE
2412 い地筿,2016/5/6,70.7166,"14,765","1,617,046",0.1903,"7,757,447","853,319",27,TSE
2603 篴,2016/5/6,8.5642,"12,106","141,875",0.3447,"3,512,356","41,621",15,TSE
1301 鹅,2016/5/6,49.9999,"5,375","415,197",0.0844,"6,365,741","495,255",03,TSE
3231 絥承,2016/5/6,9.6065,"11,697","208,597",0.4577,"2,555,482","45,871",25,TSE
2356 璣穨笷,2016/5/6,11.4565,"11,061","219,760",0.3083,"3,587,475","71,391",25,TSE
2301 腳,2016/5/6,19.7268,"3,756","138,681",0.1609,"2,334,928","85,925",25,TSE
2395 地,2016/5/6,125.1339,"1,152","253,227",0.1823,"631,853","138,692",25,TSE
2303 羛筿,2016/5/5,6.7781,"48,217","547,220",0.3779,"12,758,133","144,167",24,TSE
2382 約笷,2016/5/5,27.6914,"6,408","323,780",0.1659,"3,862,627","196,221",25,TSE
2317 翬,2016/5/5,53.8772,"24,899","1,877,594",0.1592,"15,638,288","1,179,127",31,TSE
2412 い地筿,2016/5/5,70.3952,"6,146","674,263",0.0792,"7,757,447","849,440",27,TSE
2603 篴,2016/5/5,8.1306,"6,163","70,140",0.1755,"3,512,356","39,514",15,TSE
1301 鹅,2016/5/5,49.6143,"6,438","497,355",0.1011,"6,365,741","491,435",03,TSE
3231 絥承,2016/5/5,9.5798,"12,211","218,706",0.4778,"2,555,482","45,743",25,TSE
2356 璣穨笷,2016/5/5,11.6005,"12,405","249,575",0.3458,"3,587,475","72,288",25,TSE
2301 腳,2016/5/5,20.1288,"5,041","189,729",0.2159,"2,334,928","87,677",25,TSE
2395 地,2016/5/5,125.704,"1,113","244,981",0.1761,"631,853","139,324",25,TSE
2303 羛筿,2016/5/4,6.8681,"60,940","697,809",0.4777,"12,758,133","146,081",24,TSE
2382 約笷,2016/5/4,27.9094,"8,542","438,977",0.2211,"3,862,627","197,767",25,TSE
2317 翬,2016/5/4,54.0916,"33,607","2,536,035",0.2149,"15,638,288","1,183,818",31,TSE
2412 い地筿,2016/5/4,71.038,"9,330","1,028,858",0.1203,"7,757,447","857,198",27,TSE
2603 篴,2016/5/4,8.2751,"7,899","91,308",0.2249,"3,512,356","40,216",15,TSE
1301 鹅,2016/5/4,49.8713,"8,933","696,009",0.1403,"6,365,741","493,981",03,TSE
3231 絥承,2016/5/4,9.7938,"10,001","183,830",0.3914,"2,555,482","46,765",25,TSE
2356 璣穨笷,2016/5/4,11.8019,"10,154","207,287",0.283,"3,587,475","73,543",25,TSE
2301 腳,2016/5/4,20.5844,"7,015","268,009",0.3004,"2,334,928","89,661",25,TSE
2395 地,2016/5/4,127.4143,"1,015","228,118",0.1606,"631,853","141,219",25,TSE
2303 羛筿,2016/5/3,6.9881,"39,129","458,615",0.3067,"12,758,133","148,632",24,TSE
2382 約笷,2016/5/3,28.6181,"6,089","318,451",0.1576,"3,862,627","202,788",25,TSE
2317 翬,2016/5/3,54.0202,"31,440","2,390,836",0.201,"15,638,288","1,182,255",31,TSE
2412 い地筿,2016/5/3,71.038,"8,035","882,652",0.1036,"7,757,447","857,198",27,TSE
2603 篴,2016/5/3,8.5281,"5,620","66,512",0.16,"3,512,356","41,446",15,TSE
1301 鹅,2016/5/3,50.7711,"5,531","439,902",0.0869,"6,365,741","502,894",03,TSE
3231 絥承,2016/5/3,10.0079,"7,397","138,998",0.2895,"2,555,482","47,788",25,TSE
2356 璣穨笷,2016/5/3,11.9171,"9,917","207,122",0.2764,"3,587,475","74,261",25,TSE
2301 腳,2016/5/3,20.102,"6,525","248,817",0.2795,"2,334,928","87,560",25,TSE
2395 地,2016/5/3,130.8348,"1,234","283,795",0.1953,"631,853","145,010",25,TSE
2303 羛筿,2016/4/29,7.198,"36,442","435,072",0.2856,"12,758,133","153,098",24,TSE
2382 約笷,2016/4/29,28.3455,"6,364","333,675",0.1648,"3,862,627","200,857",25,TSE
2317 翬,2016/4/29,55.092,"38,516","2,976,891",0.2463,"15,638,288","1,205,712",31,TSE
2412 い地筿,2016/4/29,70.0737,"13,169","1,436,152",0.1698,"7,757,447","845,562",27,TSE
2603 篴,2016/4/29,8.6004,"4,481","53,132",0.1276,"3,512,356","41,797",15,TSE
1301 鹅,2016/4/29,51.6066,"6,365","513,701",0.1,"6,365,741","511,169",03,TSE
3231 絥承,2016/4/29,10.222,"9,016","171,589",0.3528,"2,555,482","48,810",25,TSE
2356 璣穨笷,2016/4/29,12.2913,"10,673","225,240",0.2975,"3,587,475","76,593",25,TSE
2301 腳,2016/4/29,21.0669,"6,811","266,970",0.2917,"2,334,928","91,763",25,TSE
2395 地,2016/4/29,129.9797,552,"125,184",0.0874,"631,853","144,063",25,TSE
2303 羛筿,2016/4/28,7.198,"101,651","1,232,503",0.7968,"12,758,133","153,098",24,TSE
2382 約笷,2016/4/28,29.4357,"7,739","420,573",0.2004,"3,862,627","208,582",25,TSE
2317 翬,2016/4/28,56.1638,"30,085","2,383,149",0.1924,"15,638,288","1,229,169",31,TSE
2412 い地筿,2016/4/28,70.0737,"9,387","1,027,200",0.121,"7,757,447","845,562",27,TSE
2603 篴,2016/4/28,8.7088,"7,508","90,827",0.2138,"3,512,356","42,324",15,TSE
1301 鹅,2016/4/28,52.3778,"8,972","732,291",0.1409,"6,365,741","518,808",03,TSE
3231 絥承,2016/4/28,10.329,"18,277","352,278",0.7152,"2,555,482","49,321",25,TSE
2356 璣穨笷,2016/4/28,12.1474,"15,831","337,400",0.4413,"3,587,475","75,696",25,TSE
2301 腳,2016/4/28,21.0669,"5,416","211,018",0.232,"2,334,928","91,763",25,TSE
2395 地,2016/4/28,128.8395,774,"175,357",0.1225,"631,853","142,799",25,TSE
2303 羛筿,2016/4/27,7.5279,"30,163","378,625",0.2364,"12,758,133","160,115",24,TSE
2382 約笷,2016/4/27,30.2534,"4,314","239,069",0.1117,"3,862,627","214,376",25,TSE
2317 翬,2016/4/27,56.8069,"25,054","1,996,661",0.1602,"15,638,288","1,243,244",31,TSE
2412 い地筿,2016/4/27,70.7166,"7,328","806,372",0.0945,"7,757,447","853,319",27,TSE
2603 篴,2016/4/27,8.9256,"6,582","80,579",0.1874,"3,512,356","43,378",15,TSE
1301 鹅,2016/4/27,52.5063,"6,156","503,541",0.0967,"6,365,741","520,081",03,TSE
3231 絥承,2016/4/27,10.0079,"6,793","128,108",0.2658,"2,555,482","47,788",25,TSE
2356 璣穨笷,2016/4/27,12.4928,"21,273","464,637",0.593,"3,587,475","77,848",25,TSE
2301 腳,2016/4/27,20.6648,"5,238","204,229",0.2243,"2,334,928","90,011",25,TSE
2395 地,2016/4/27,130.5497,752,"171,733",0.119,"631,853","144,694",25,TSE
2303 羛筿,2016/4/26,7.6179,"27,758","351,390",0.2176,"12,758,133","162,028",24,TSE
2382 約笷,2016/4/26,29.9263,"3,925","216,189",0.1016,"3,862,627","212,058",25,TSE
2317 翬,2016/4/26,57.3071,"18,296","1,473,987",0.117,"15,638,288","1,254,191",31,TSE
2412 い地筿,2016/4/26,70.7166,"9,757","1,079,147",0.1258,"7,757,447","853,319",27,TSE
2603 篴,2016/4/26,8.8894,"6,952","84,898",0.1979,"3,512,356","43,202",15,TSE
1301 鹅,2016/4/26,51.9279,"7,063","572,477",0.111,"6,365,741","514,352",03,TSE
3231 絥承,2016/4/26,10.2755,"4,850","92,403",0.1898,"2,555,482","49,065",25,TSE
2356 璣穨笷,2016/4/26,12.2625,"8,302","177,692",0.2314,"3,587,475","76,413",25,TSE
2301 腳,2016/4/26,21.3349,"2,819","112,502",0.1207,"2,334,928","92,930",25,TSE
2395 地,2016/4/26,127.9844,322,"72,685",0.051,"631,853","141,851",25,TSE
2303 羛筿,2016/4/25,7.6179,"10,877","138,166",0.0853,"12,758,133","162,028",24,TSE
2382 約笷,2016/4/25,29.7083,"1,603","87,467",0.0415,"3,862,627","210,513",25,TSE
2317 翬,2016/4/25,57.3786,"14,003","1,128,851",0.0895,"15,638,288","1,255,755",31,TSE
2412 い地筿,2016/4/25,71.6809,"7,493","831,290",0.0966,"7,757,447","864,955",27,TSE
2603 篴,2016/4/25,8.781,"4,460","53,929",0.127,"3,512,356","42,675",15,TSE
1301 鹅,2016/4/25,52.6348,"6,824","554,743",0.1072,"6,365,741","521,354",03,TSE
3231 絥承,2016/4/25,10.1417,"4,460","84,192",0.1745,"2,555,482","48,426",25,TSE
2356 璣穨笷,2016/4/25,12.4064,"9,325","199,968",0.2599,"3,587,475","77,310",25,TSE
2301 腳,2016/4/25,21.4421,"2,547","102,022",0.1091,"2,334,928","93,397",25,TSE
2395 地,2016/4/25,129.4096,268,"60,358",0.0424,"631,853","143,431",25,TSE
2303 羛筿,2016/4/22,7.6179,"26,274","331,918",0.2059,"12,758,133","162,028",24,TSE
2382 約笷,2016/4/22,29.5447,"2,301","125,235",0.0596,"3,862,627","209,354",25,TSE
2317 翬,2016/4/22,57.8787,"17,410","1,407,072",0.1113,"15,638,288","1,266,701",31,TSE
2412 い地筿,2016/4/22,71.038,"8,370","920,998",0.1079,"7,757,447","857,198",27,TSE
2603 篴,2016/4/22,8.6004,"2,432","28,838",0.0692,"3,512,356","41,797",15,TSE
1301 鹅,2016/4/22,52.0564,"4,831","387,579",0.0759,"6,365,741","515,625",03,TSE
3231 絥承,2016/4/22,9.9276,"4,585","85,497",0.1794,"2,555,482","47,404",25,TSE
2356 璣穨笷,2016/4/22,12.061,"7,199","151,281",0.2007,"3,587,475","75,158",25,TSE
2301 腳,2016/4/22,21.5493,"3,660","146,942",0.1568,"2,334,928","93,864",25,TSE
2395 地,2016/4/22,126.8442,510,"113,980",0.0807,"631,853","140,587",25,TSE
2303 羛筿,2016/4/21,7.5279,"21,954","276,154",0.1721,"12,758,133","160,115",24,TSE
2382 約笷,2016/4/21,29.8173,"3,555","194,715",0.092,"3,862,627","211,286",25,TSE
2317 翬,2016/4/21,57.3786,"20,871","1,671,359",0.1335,"15,638,288","1,255,755",31,TSE
2412 い地筿,2016/4/21,70.7166,"7,956","872,971",0.1026,"7,757,447","853,319",27,TSE
2603 篴,2016/4/21,8.5642,"2,461","29,200",0.0701,"3,512,356","41,621",15,TSE
1301 鹅,2016/4/21,51.5423,"5,950","475,209",0.0935,"6,365,741","510,532",03,TSE
3231 絥承,2016/4/21,10.0079,"6,464","121,401",0.2529,"2,555,482","47,788",25,TSE
2356 璣穨笷,2016/4/21,12.2337,"8,515","180,838",0.2374,"3,587,475","76,234",25,TSE
2301 腳,2016/4/21,21.2813,"3,105","123,226",0.133,"2,334,928","92,697",25,TSE
2395 地,2016/4/21,129.1245,645,"145,426",0.1021,"631,853","143,115",25,TSE
2303 羛筿,2016/4/20,7.5579,"30,777","389,862",0.2412,"12,758,133","160,752",24,TSE
2382 約笷,2016/4/20,29.7083,"6,132","337,429",0.1588,"3,862,627","210,513",25,TSE
2317 翬,2016/4/20,56.5925,"51,459","4,124,103",0.3291,"15,638,288","1,238,552",31,TSE
2412 い地筿,2016/4/20,70.0737,"12,268","1,341,017",0.1581,"7,757,447","845,562",27,TSE
2603 篴,2016/4/20,8.5281,"4,388","52,201",0.1249,"3,512,356","41,446",15,TSE
1301 鹅,2016/4/20,51.9279,"7,505","609,246",0.1179,"6,365,741","514,352",03,TSE
3231 絥承,2016/4/20,10.0882,"10,885","207,632",0.4259,"2,555,482","48,171",25,TSE
2356 璣穨笷,2016/4/20,12.0322,"10,395","218,958",0.2898,"3,587,475","74,978",25,TSE
2301 腳,2016/4/20,21.3885,"6,311","252,977",0.2703,"2,334,928","93,164",25,TSE
2395 地,2016/4/20,127.6993,"1,033","233,683",0.1635,"631,853","141,535",25,TSE
2303 羛筿,2016/4/19,7.5879,"24,863","318,431",0.1949,"12,758,133","161,390",24,TSE
2382 約笷,2016/4/19,30.5259,"6,595","369,119",0.1707,"3,862,627","216,307",25,TSE
2317 翬,2016/4/19,58.236,"18,744","1,537,015",0.1199,"15,638,288","1,274,520",31,TSE
2412 い地筿,2016/4/19,70.3952,"7,663","845,447",0.0988,"7,757,447","849,440",27,TSE
2603 篴,2016/4/19,8.6004,"3,847","46,074",0.1095,"3,512,356","41,797",15,TSE
1301 鹅,2016/4/19,52.442,"8,077","659,984",0.1269,"6,365,741","519,444",03,TSE
3231 絥承,2016/4/19,10.3825,"6,616","128,172",0.2589,"2,555,482","49,576",25,TSE
2356 璣穨笷,2016/4/19,12.2337,"9,175","196,395",0.2558,"3,587,475","76,234",25,TSE
2301 腳,2016/4/19,21.6565,"6,682","270,210",0.2862,"2,334,928","94,331",25,TSE
2395 地,2016/4/19,128.5544,883,"201,448",0.1397,"631,853","142,483",25,TSE
2303 羛筿,2016/4/18,7.7379,"46,407","602,522",0.3637,"12,758,133","164,580",24,TSE
2382 約笷,2016/4/18,30.1444,"4,347","240,742",0.1125,"3,862,627","213,603",25,TSE
2317 翬,2016/4/18,59.022,"14,088","1,167,142",0.0901,"15,638,288","1,291,723",31,TSE
2412 い地筿,2016/4/18,71.3595,"5,296","586,288",0.0683,"7,757,447","861,077",27,TSE
2603 篴,2016/4/18,8.7088,"3,759","45,210",0.107,"3,512,356","42,324",15,TSE
1301 鹅,2016/4/18,52.185,"3,500","284,226",0.055,"6,365,741","516,898",03,TSE
3231 絥承,2016/4/18,10.3558,"3,868","74,795",0.1514,"2,555,482","49,449",25,TSE
2356 璣穨笷,2016/4/18,12.3777,"7,353","158,902",0.205,"3,587,475","77,131",25,TSE
2301 腳,2016/4/18,21.5225,"4,483","179,304",0.192,"2,334,928","93,747",25,TSE
2395 地,2016/4/18,131.975,374,"87,014",0.0592,"631,853","146,274",25,TSE
2303 羛筿,2016/4/15,7.7079,"33,087","423,248",0.2593,"12,758,133","163,942",24,TSE
2382 約笷,2016/4/15,30.1444,"4,667","259,677",0.1208,"3,862,627","213,603",25,TSE
2317 翬,2016/4/15,59.2364,"18,495","1,528,138",0.1183,"15,638,288","1,296,414",31,TSE
2412 い地筿,2016/4/15,71.038,"6,148","677,537",0.0793,"7,757,447","857,198",27,TSE
2603 篴,2016/4/15,8.8533,"4,834","58,949",0.1376,"3,512,356","43,026",15,TSE
1301 鹅,2016/4/15,52.6991,"5,516","451,852",0.0867,"6,365,741","521,991",03,TSE
3231 絥承,2016/4/15,10.3825,"15,864","304,988",0.6208,"2,555,482","49,576",25,TSE
2356 璣穨笷,2016/4/15,12.7519,"13,702","302,918",0.3819,"3,587,475","79,463",25,TSE
2301 腳,2016/4/15,21.3349,"5,370","214,132",0.23,"2,334,928","92,930",25,TSE
2395 地,2016/4/15,132.5451,522,"121,416",0.0826,"631,853","146,906",25,TSE
2303 羛筿,2016/4/14,7.7079,"36,915","473,979",0.2893,"12,758,133","163,942",24,TSE
2382 約笷,2016/4/14,30.4714,"5,172","290,043",0.1339,"3,862,627","215,921",25,TSE
2317 翬,2016/4/14,58.8791,"23,561","1,952,127",0.1507,"15,638,288","1,288,595",31,TSE
2412 い地筿,2016/4/14,70.3952,"5,723","627,919",0.0738,"7,757,447","849,440",27,TSE
2603 篴,2016/4/14,8.7449,"5,400","65,762",0.1537,"3,512,356","42,500",15,TSE
1301 鹅,2016/4/14,52.3135,"7,243","589,875",0.1138,"6,365,741","518,171",03,TSE
3231 絥承,2016/4/14,10.1685,"8,598","164,646",0.3365,"2,555,482","48,554",25,TSE
2356 璣穨笷,2016/4/14,12.6367,"26,773","582,569",0.7463,"3,587,475","78,745",25,TSE
2301 腳,2016/4/14,21.4957,"8,104","325,087",0.3471,"2,334,928","93,631",25,TSE
2395 地,2016/4/14,131.975,768,"178,989",0.1215,"631,853","146,274",25,TSE
2303 羛筿,2016/4/13,7.7379,"33,634","431,697",0.2636,"12,758,133","164,580",24,TSE
2382 約笷,2016/4/13,30.5259,"4,301","241,283",0.1113,"3,862,627","216,307",25,TSE
2317 翬,2016/4/13,59.808,"34,118","2,844,118",0.2182,"15,638,288","1,308,925",31,TSE
2412 い地筿,2016/4/13,70.7166,"5,546","609,158",0.0715,"7,757,447","853,319",27,TSE
2603 篴,2016/4/13,8.8172,"4,999","60,132",0.1423,"3,512,356","42,851",15,TSE
1301 鹅,2016/4/13,51.8636,"9,401","758,184",0.1477,"6,365,741","513,715",03,TSE
3231 絥承,2016/4/13,10.329,"10,482","202,183",0.4102,"2,555,482","49,321",25,TSE
2356 璣穨笷,2016/4/13,12.2913,"16,904","359,068",0.4712,"3,587,475","76,593",25,TSE
2301 腳,2016/4/13,21.0937,"5,192","205,456",0.2224,"2,334,928","91,879",25,TSE
2395 地,2016/4/13,130.2647,609,"138,621",0.0964,"631,853","144,378",25,TSE
2303 羛筿,2016/4/12,7.7379,"38,186","491,529",0.2993,"12,758,133","164,580",24,TSE
2382 約笷,2016/4/12,30.2534,"6,155","343,009",0.1593,"3,862,627","214,376",25,TSE
2317 翬,2016/4/12,58.5933,"15,336","1,257,932",0.0981,"15,638,288","1,282,340",31,TSE
2412 い地筿,2016/4/12,70.3952,"4,632","506,346",0.0597,"7,757,447","849,440",27,TSE
2603 篴,2016/4/12,8.5281,"3,130","37,266",0.0891,"3,512,356","41,446",15,TSE
1301 鹅,2016/4/12,51.0924,"4,254","337,573",0.0668,"6,365,741","506,076",03,TSE
3231 絥承,2016/4/12,10.1952,"13,117","250,833",0.5133,"2,555,482","48,682",25,TSE
2356 璣穨笷,2016/4/12,12.0034,"16,348","344,815",0.4557,"3,587,475","74,799",25,TSE
2301 腳,2016/4/12,21.0133,"3,919","153,591",0.1678,"2,334,928","91,529",25,TSE
2395 地,2016/4/12,127.6993,747,"169,270",0.1182,"631,853","141,535",25,TSE
2303 羛筿,2016/4/11,7.5579,"30,621","384,660",0.24,"12,758,133","160,752",24,TSE
2382 約笷,2016/4/11,30.2534,"6,665","370,166",0.1726,"3,862,627","214,376",25,TSE
2317 翬,2016/4/11,58.0217,"11,172","908,969",0.0714,"15,638,288","1,269,829",31,TSE
