靡ㄩ絏,るら,Μ絃基(じ),Θユ秖(),Θユ(じ),秅锣瞯,瑈硄计(),カ(κ窾じ),TSE 玻穨,カ
2308 笷筿,2014/10/7,142.4247,"7,871","1,542,083",0.3229,"2,437,543","482,634",28,TSE
2345 醇ü,2014/10/7,12.1405,918,"16,017",0.1721,"533,360","9,334",27,TSE
2059 打,2014/10/7,278.8774,272,"95,393",0.2854,"95,297","33,259",28,TSE
3008 ミ,2014/10/7,"1,685.46","1,288","3,010,288",0.9602,"134,140","309,193",26,TSE
2379 风琑,2014/10/7,61.6558,"3,815","419,866",0.7555,"504,951","55,040",24,TSE
2330 縩筿,2014/10/6,92.1454,"39,292","4,917,395",0.1515,"25,929,375","3,267,101",24,TSE
2454 羛祇,2014/10/6,262.94,"6,245","2,890,242",0.3974,"1,571,446","732,294",24,TSE
3034 羛碟,2014/10/6,68.3245,"1,465","223,513",0.2408,"608,511","93,102",24,TSE
2308 笷筿,2014/10/6,139.9071,"5,795","1,117,452",0.2377,"2,437,543","474,102",28,TSE
2345 醇ü,2014/10/6,12.2098,710,"12,500",0.1331,"533,360","9,387",27,TSE
2059 打,2014/10/6,278.8774,408,"142,525",0.4281,"95,297","33,259",28,TSE
3008 ミ,2014/10/6,"1,732.98","1,565","3,779,372",1.1667,"134,140","317,912",26,TSE
2379 风琑,2014/10/6,63.0699,"6,026","675,422",1.1934,"504,951","56,302",24,TSE
2330 縩筿,2014/10/3,91.0485,"52,042","6,451,706",0.2007,"25,929,375","3,228,207",24,TSE
2454 羛祇,2014/10/3,256.7333,"3,814","1,737,939",0.2427,"1,571,446","715,008",24,TSE
3034 羛碟,2014/10/3,67.4313,"1,959","296,097",0.3219,"608,511","91,885",24,TSE
2308 笷筿,2014/10/3,137.0298,"4,243","811,206",0.1741,"2,437,543","464,352",28,TSE
2345 醇ü,2014/10/3,12.2792,725,"12,819",0.1359,"533,360","9,440",27,TSE
2059 打,2014/10/3,273.2839,248,"85,066",0.2602,"95,297","32,592",28,TSE
3008 ミ,2014/10/3,"1,747.61","1,857","4,401,471",1.3844,"134,140","320,595",26,TSE
2379 风琑,2014/10/3,61.9386,"3,314","364,674",0.6563,"504,951","55,292",24,TSE
2330 縩筿,2014/10/2,88.4889,"30,795","3,731,056",0.1188,"25,929,375","3,137,454",24,TSE
2454 羛祇,2014/10/2,257.2975,"4,989","2,262,410",0.3175,"1,571,446","716,579",24,TSE
3034 羛碟,2014/10/2,67.4313,"1,731","259,059",0.2845,"608,511","91,885",24,TSE
2308 笷筿,2014/10/2,137.3895,"4,054","775,487",0.1663,"2,437,543","465,571",28,TSE
2345 醇ü,2014/10/2,12.1405,"1,028","17,990",0.1927,"533,360","9,334",27,TSE
2059 打,2014/10/2,268.4894,520,"174,826",0.5457,"95,297","32,020",28,TSE
3008 ミ,2014/10/2,"1,659.86","1,083","2,422,748",0.8074,"134,140","304,498",26,TSE
2379 风琑,2014/10/2,61.6558,"4,653","505,771",0.9215,"504,951","55,040",24,TSE
2330 縩筿,2014/10/1,88.8545,"42,581","5,158,093",0.1642,"25,929,375","3,150,419",24,TSE
2454 羛祇,2014/10/1,258.1439,"7,589","3,447,679",0.4829,"1,571,446","718,936",24,TSE
3034 羛碟,2014/10/1,66.0916,"2,646","395,264",0.4348,"608,511","90,060",24,TSE
2308 笷筿,2014/10/1,137.7491,"5,576","1,073,028",0.2288,"2,437,543","466,790",28,TSE
2345 醇ü,2014/10/1,12.1751,691,"12,195",0.1296,"533,360","9,360",27,TSE
2059 打,2014/10/1,267.2908,679,"228,884",0.7125,"95,297","31,877",28,TSE
3008 ミ,2014/10/1,"1,615.99","1,535","3,420,093",1.1443,"134,140","296,450",26,TSE
2379 风琑,2014/10/1,60.2416,"3,671","394,134",0.727,"504,951","53,777",24,TSE
2330 縩筿,2014/9/30,87.7576,"52,027","6,244,964",0.2006,"25,929,375","3,111,525",24,TSE
2454 羛祇,2014/9/30,254.1942,"11,243","5,043,622",0.7155,"1,571,446","707,936",24,TSE
3034 羛碟,2014/9/30,67.208,"1,786","265,256",0.2935,"608,511","91,581",24,TSE
2308 笷筿,2014/9/30,138.1088,"10,264","1,952,071",0.4211,"2,437,543","468,008",28,TSE
2345 醇ü,2014/9/30,12.3139,"1,221","21,511",0.2289,"533,360","9,467",27,TSE
2059 打,2014/9/30,274.4825,391,"134,332",0.4103,"95,297","32,735",28,TSE
3008 ミ,2014/9/30,"1,594.05","1,549","3,380,236",1.1548,"134,140","292,426",26,TSE
2379 风琑,2014/9/30,61.0901,"4,947","527,010",0.9797,"504,951","54,535",24,TSE
2330 縩筿,2014/9/29,88.1232,"55,071","6,646,680",0.2124,"25,929,375","3,124,490",24,TSE
2454 羛祇,2014/9/29,251.0908,"12,773","5,711,333",0.8129,"1,571,279","699,219",24,TSE
3034 羛碟,2014/9/29,65.4218,"2,008","294,909",0.33,"608,511","89,147",24,TSE
2308 笷筿,2014/9/29,134.8719,"9,977","1,876,538",0.4093,"2,437,543","457,039",28,TSE
2345 醇ü,2014/9/29,12.1751,596,"10,449",0.1118,"533,113","9,356",27,TSE
2059 打,2014/9/29,274.083,405,"137,644",0.425,"95,297","32,687",28,TSE
3008 ミ,2014/9/29,"1,630.61","1,801","3,905,227",1.3426,"134,140","299,133",26,TSE
2379 风琑,2014/9/29,59.9588,"3,241","346,639",0.6418,"504,951","53,525",24,TSE
2330 縩筿,2014/9/26,88.4889,"25,408","3,076,869",0.098,"25,929,375","3,137,454",24,TSE
2454 羛祇,2014/9/26,256.7333,"13,396","6,071,165",0.8526,"1,571,279","714,932",24,TSE
3034 羛碟,2014/9/26,65.8683,"2,197","321,431",0.361,"608,511","89,755",24,TSE
2308 笷筿,2014/9/26,137.3895,"8,009","1,490,164",0.3286,"2,437,543","465,571",28,TSE
2345 醇ü,2014/9/26,12.0364,"1,173","20,445",0.22,"533,113","9,250",27,TSE
2059 打,2014/9/26,268.0899,719,"241,163",0.7545,"95,297","31,972",28,TSE
3008 ミ,2014/9/26,"1,528.24","2,108","4,322,845",1.5715,"134,140","280,353",26,TSE
2379 风琑,2014/9/26,60.8073,"3,040","326,279",0.602,"504,951","54,282",24,TSE
2330 縩筿,2014/9/25,89.2202,"23,840","2,918,138",0.0919,"25,929,375","3,163,384",24,TSE
2454 羛祇,2014/9/25,254.1942,"12,658","5,746,777",0.8056,"1,571,279","707,861",24,TSE
3034 羛碟,2014/9/25,66.0916,"2,139","315,730",0.3515,"608,511","90,060",24,TSE
2308 笷筿,2014/9/25,135.9508,"4,425","834,315",0.1815,"2,437,543","460,696",28,TSE
2345 醇ü,2014/9/25,12.2445,"1,308","23,163",0.2454,"533,113","9,409",27,TSE
2059 打,2014/9/25,276.4802,473,"165,867",0.4963,"95,297","32,973",28,TSE
3008 ミ,2014/9/25,"1,542.87","1,678","3,687,231",1.2509,"134,140","283,036",26,TSE
2379 风琑,2014/9/25,61.6558,"3,836","420,155",0.7597,"504,951","55,040",24,TSE
2330 縩筿,2014/9/24,89.9515,"28,552","3,506,255",0.1101,"25,929,375","3,189,313",24,TSE
2454 羛祇,2014/9/24,252.7836,"24,932","11,296,403",1.5867,"1,571,279","703,933",24,TSE
3034 羛碟,2014/9/24,66.7615,"1,022","153,090",0.168,"608,511","90,972",24,TSE
2308 笷筿,2014/9/24,135.2315,"5,458","1,036,749",0.2239,"2,437,543","458,258",28,TSE
2345 醇ü,2014/9/24,12.3139,835,"14,765",0.1566,"533,113","9,463",27,TSE
2059 打,2014/9/24,284.471,474,"170,892",0.4974,"95,297","33,926",28,TSE
3008 ミ,2014/9/24,"1,656.21",769,"1,766,491",0.5733,"134,140","303,828",26,TSE
2379 风琑,2014/9/24,63.0699,"3,702","413,581",0.7331,"504,951","56,302",24,TSE
2330 縩筿,2014/9/23,89.5858,"16,208","1,988,554",0.0625,"25,929,375","3,176,348",24,TSE
2454 羛祇,2014/9/23,266.8898,"11,505","5,540,342",0.7322,"1,571,279","743,215",24,TSE
3034 羛碟,2014/9/23,66.9848,887,"133,259",0.1458,"608,511","91,277",24,TSE
2308 笷筿,2014/9/23,136.6702,"6,554","1,253,096",0.2689,"2,437,543","463,133",28,TSE
2345 醇ü,2014/9/23,12.1405,623,"10,957",0.1169,"533,113","9,329",27,TSE
2059 打,2014/9/23,293.6603,360,"133,963",0.3778,"95,297","35,022",28,TSE
3008 ミ,2014/9/23,"1,667.18",767,"1,777,101",0.5718,"134,140","305,840",26,TSE
2379 风琑,2014/9/23,61.6558,"2,279","250,108",0.4513,"504,951","55,040",24,TSE
2330 縩筿,2014/9/22,89.2202,"40,658","4,980,563",0.1568,"25,929,375","3,163,384",24,TSE
2454 羛祇,2014/9/22,278.739,"6,559","3,248,886",0.4174,"1,571,279","776,212",24,TSE
3034 羛碟,2014/9/22,67.4313,"1,697","254,701",0.2789,"608,511","91,885",24,TSE
2308 笷筿,2014/9/22,137.7491,"8,234","1,576,840",0.3378,"2,437,543","466,790",28,TSE
2345 醇ü,2014/9/22,12.1405,734,"12,900",0.1377,"533,113","9,329",27,TSE
2059 打,2014/9/22,294.0599,540,"198,566",0.5666,"95,297","35,069",28,TSE
3008 ミ,2014/9/22,"1,711.05",681,"1,603,132",0.5077,"134,140","313,888",26,TSE
2379 风琑,2014/9/22,62.5042,"2,703","297,932",0.5353,"504,951","55,797",24,TSE
2330 縩筿,2014/9/19,91.4141,"30,781","3,855,838",0.1187,"25,929,375","3,241,172",24,TSE
2454 羛祇,2014/9/19,280.4318,"4,008","2,000,641",0.2551,"1,571,279","780,926",24,TSE
3034 羛碟,2014/9/19,67.6546,"1,584","241,644",0.2603,"608,511","92,189",24,TSE
2308 笷筿,2014/9/19,138.1088,"10,538","2,046,181",0.4323,"2,437,543","468,008",28,TSE
2345 醇ü,2014/9/19,12.3139,991,"17,522",0.1859,"533,113","9,463",27,TSE
2059 打,2014/9/19,295.658,825,"302,383",0.8657,"95,297","35,260",28,TSE
3008 ミ,2014/9/19,"1,754.92",686,"1,635,942",0.5114,"134,140","321,936",26,TSE
2379 风琑,2014/9/19,63.6355,"4,441","504,859",0.8795,"504,951","56,807",24,TSE
2330 縩筿,2014/9/18,91.4141,"14,791","1,842,073",0.057,"25,929,375","3,241,172",24,TSE
2454 羛祇,2014/9/18,282.1245,"2,913","1,460,381",0.1854,"1,571,279","785,640",24,TSE
3034 羛碟,2014/9/18,68.3245,"1,229","187,502",0.202,"608,511","93,102",24,TSE
2308 笷筿,2014/9/18,138.8281,"5,674","1,104,441",0.2328,"2,437,543","470,446",28,TSE
2345 醇ü,2014/9/18,12.1751,824,"14,476",0.1546,"533,113","9,356",27,TSE
2059 打,2014/9/18,279.6765,530,"184,793",0.5562,"95,297","33,354",28,TSE
3008 ミ,2014/9/18,"1,725.67",753,"1,775,774",0.5614,"134,140","316,571",26,TSE
2379 风琑,2014/9/18,65.6153,"5,784","660,706",1.1455,"504,951","58,574",24,TSE
2330 縩筿,2014/9/17,91.0485,"24,018","2,981,376",0.0926,"25,929,375","3,228,207",24,TSE
2454 羛祇,2014/9/17,280.7139,"5,584","2,793,353",0.3554,"1,571,279","781,712",24,TSE
3034 羛碟,2014/9/17,68.3245,"3,042","463,266",0.4999,"608,511","93,102",24,TSE
2308 笷筿,2014/9/17,141.3457,"5,143","1,009,762",0.211,"2,437,543","478,977",28,TSE
2345 醇ü,2014/9/17,12.1751,"2,552","44,833",0.4787,"533,113","9,356",27,TSE
2059 打,2014/9/17,269.6881,694,"238,194",0.7282,"95,297","32,163",28,TSE
3008 ミ,2014/9/17,"1,718.36","1,302","3,041,403",0.9706,"134,140","315,229",26,TSE
2379 风琑,2014/9/17,63.3527,"6,372","712,641",1.2619,"504,951","56,555",24,TSE
2330 縩筿,2014/9/16,89.5858,"19,248","2,362,531",0.0742,"25,929,375","3,176,348",24,TSE
2454 羛祇,2014/9/16,280.4318,"3,744","1,866,176",0.2383,"1,571,279","780,926",24,TSE
3034 羛碟,2014/9/16,66.5382,"1,030","154,339",0.1693,"608,511","90,668",24,TSE
2308 笷筿,2014/9/16,141.7054,"4,409","877,007",0.1809,"2,437,543","480,196",28,TSE
2345 醇ü,2014/9/16,12.2098,930,"16,457",0.1744,"533,113","9,383",27,TSE
2059 打,2014/9/16,269.6881,468,"158,687",0.4911,"95,297","32,163",28,TSE
3008 ミ,2014/9/16,"1,648.89",697,"1,588,536",0.5196,"134,140","302,486",26,TSE
2379 风琑,2014/9/16,60.8073,"2,310","251,068",0.4575,"504,951","54,282",24,TSE
2330 縩筿,2014/9/15,90.3172,"19,643","2,412,393",0.0758,"25,929,375","3,202,278",24,TSE
2454 羛祇,2014/9/15,282.6887,"3,443","1,729,595",0.2191,"1,571,279","787,211",24,TSE
3034 羛碟,2014/9/15,66.9848,"1,377","207,030",0.2263,"608,511","91,277",24,TSE
2308 笷筿,2014/9/15,144.9423,"5,801","1,151,734",0.238,"2,437,543","491,165",28,TSE
2345 醇ü,2014/9/15,12.2445,"1,394","24,675",0.2615,"533,113","9,409",27,TSE
2059 打,2014/9/15,269.2885,817,"276,244",0.8573,"95,297","32,115",28,TSE
3008 ミ,2014/9/15,"1,667.18","1,499","3,420,376",1.1175,"134,140","305,840",26,TSE
2379 风琑,2014/9/15,62.2214,"4,161","453,403",0.824,"504,951","55,545",24,TSE
2330 縩筿,2014/9/12,89.9515,"20,299","2,511,970",0.0783,"25,929,375","3,189,313",24,TSE
2454 羛祇,2014/9/12,285.51,"6,591","3,319,960",0.4195,"1,571,279","795,067",24,TSE
3034 羛碟,2014/9/12,67.4313,"1,906","286,744",0.3132,"608,511","91,885",24,TSE
2308 笷筿,2014/9/12,138.8281,"7,605","1,488,029",0.312,"2,437,543","470,446",28,TSE
2345 醇ü,2014/9/12,12.3833,"2,200","39,598",0.4127,"533,113","9,516",27,TSE
2059 打,2014/9/12,282.4733,346,"122,146",0.3631,"95,297","33,688",28,TSE
3008 ミ,2014/9/12,"1,645.24","2,059","4,696,765",1.535,"134,140","301,815",26,TSE
2379 风琑,2014/9/12,61.0901,"10,820","1,181,200",2.1428,"504,951","54,535",24,TSE
2330 縩筿,2014/9/11,91.4141,"24,328","3,053,093",0.0938,"25,929,375","3,241,172",24,TSE
2454 羛祇,2014/9/11,287.767,"2,909","1,485,080",0.1851,"1,571,279","801,353",24,TSE
3034 羛碟,2014/9/11,68.3245,"1,151","177,075",0.1892,"608,511","93,102",24,TSE
2308 笷筿,2014/9/11,143.8633,"7,337","1,471,718",0.301,"2,437,543","487,509",28,TSE
2345 醇ü,2014/9/11,12.6261,"9,129","168,715",1.7124,"533,113","9,703",27,TSE
2059 打,2014/9/11,288.0668,914,"325,986",0.9591,"95,297","34,355",28,TSE
3008 ミ,2014/9/11,"1,754.92",501,"1,223,403",0.3735,"134,140","321,936",26,TSE
2379 风琑,2014/9/11,64.484,"6,525","754,368",1.2922,"504,951","57,564",24,TSE
2330 縩筿,2014/9/10,91.4141,"29,718","3,704,045",0.1146,"25,929,375","3,241,172",24,TSE
2454 羛祇,2014/9/10,289.4597,"4,519","2,321,875",0.2876,"1,571,279","806,066",24,TSE
3034 羛碟,2014/9/10,68.5477,"1,399","213,693",0.2299,"608,511","93,407",24,TSE
2308 笷筿,2014/9/10,147.4599,"4,604","939,816",0.1889,"2,437,543","499,696",28,TSE
2345 醇ü,2014/9/10,12.8342,"7,545","139,229",1.4153,"533,113","9,863",27,TSE
2059 打,2014/9/10,280.8751,"1,048","373,383",1.0997,"95,297","33,497",28,TSE
3008 ミ,2014/9/10,"1,787.83",507,"1,230,685",0.378,"134,140","327,973",26,TSE
2379 风琑,2014/9/10,67.3123,"5,231","618,291",1.0359,"504,951","60,089",24,TSE
2330 縩筿,2014/9/9,92.8768,"24,359","3,094,467",0.0939,"25,929,375","3,293,031",24,TSE
2454 羛祇,2014/9/9,293.4095,"11,277","5,882,007",0.7177,"1,571,279","817,065",24,TSE
3034 羛碟,2014/9/9,68.771,"2,288","354,002",0.376,"608,511","93,711",24,TSE
2308 笷筿,2014/9/9,147.4599,"5,015","1,036,914",0.2057,"2,437,543","499,696",28,TSE
2345 醇ü,2014/9/9,12.6261,"4,688","85,700",0.8794,"533,113","9,703",27,TSE
2059 打,2014/9/9,295.658,760,"281,924",0.7975,"95,297","35,260",28,TSE
3008 ミ,2014/9/9,"1,784.17",756,"1,860,378",0.5636,"134,140","327,302",26,TSE
2379 风琑,2014/9/9,67.5951,"9,121","1,065,354",1.8063,"504,951","60,342",24,TSE
2330 縩筿,2014/9/5,92.8768,"20,128","2,547,458",0.0776,"25,929,375","3,293,031",24,TSE
2454 羛祇,2014/9/5,289.4597,"5,730","2,958,302",0.3647,"1,571,279","806,066",24,TSE
3034 羛碟,2014/9/5,68.771,867,"132,881",0.1425,"608,511","93,711",24,TSE
2308 笷筿,2014/9/5,148.8985,"10,491","2,170,357",0.4304,"2,437,543","504,571",28,TSE
2345 醇ü,2014/9/5,12.5914,"1,087","19,458",0.2039,"533,113","9,676",27,TSE
2059 打,2014/9/5,301.6511,456,"171,876",0.4785,"95,297","35,975",28,TSE
3008 ミ,2014/9/5,"1,765.89",958,"2,322,940",0.7142,"134,140","323,949",26,TSE
2379 风琑,2014/9/5,63.3527,"6,969","777,114",1.3801,"504,951","56,555",24,TSE
2330 縩筿,2014/9/4,93.2424,"22,110","2,807,139",0.0853,"25,929,375","3,305,995",24,TSE
2454 羛祇,2014/9/4,290.5882,"3,464","1,777,062",0.2205,"1,571,279","809,209",24,TSE
3034 羛碟,2014/9/4,67.8779,"2,197","335,523",0.361,"608,511","92,494",24,TSE
2308 笷筿,2014/9/4,150.6968,"6,728","1,420,322",0.276,"2,437,543","510,665",28,TSE
2345 醇ü,2014/9/4,12.4179,784,"14,110",0.1471,"533,113","9,543",27,TSE
2059 打,2014/9/4,300.4525,601,"228,399",0.6307,"95,297","35,832",28,TSE
3008 ミ,2014/9/4,"1,791.48",789,"1,902,480",0.5882,"134,140","328,643",26,TSE
2379 风琑,2014/9/4,62.5042,"6,063","677,798",1.2007,"504,951","55,797",24,TSE
2330 縩筿,2014/9/3,93.6081,"24,642","3,130,801",0.095,"25,929,375","3,318,960",24,TSE
2454 羛祇,2014/9/3,290.024,"7,162","3,687,164",0.4558,"1,571,279","807,638",24,TSE
3034 羛碟,2014/9/3,68.9943,"2,098","322,592",0.3448,"608,511","94,015",24,TSE
2308 笷筿,2014/9/3,156.0917,"6,419","1,408,941",0.2633,"2,437,543","528,947",28,TSE
2345 醇ü,2014/9/3,12.4526,993,"17,772",0.1863,"533,113","9,569",27,TSE
2059 打,2014/9/3,311.6395,254,"100,035",0.2665,"95,297","37,166",28,TSE
3008 ミ,2014/9/3,"1,758.58",911,"2,211,095",0.6791,"134,140","322,607",26,TSE
2379 风琑,2014/9/3,65.0497,"7,790","906,037",1.5427,"504,951","58,069",24,TSE
2330 縩筿,2014/9/2,92.1454,"20,057","2,537,914",0.0774,"25,929,375","3,267,101",24,TSE
2454 羛祇,2014/9/2,290.5882,"7,454","3,825,185",0.4744,"1,571,279","809,209",24,TSE
3034 羛碟,2014/9/2,68.1012,"2,064","316,583",0.3392,"608,511","92,798",24,TSE
2308 笷筿,2014/9/2,154.6531,"3,803","817,747",0.156,"2,437,543","524,072",28,TSE
2345 醇ü,2014/9/2,12.3833,"1,465","26,286",0.2748,"533,113","9,516",27,TSE
2059 打,2014/9/2,312.4386,309,"121,708",0.3242,"95,297","37,261",28,TSE
3008 ミ,2014/9/2,"1,758.58",983,"2,410,908",0.7328,"134,140","322,607",26,TSE
2379 风琑,2014/9/2,64.7668,"12,524","1,470,872",2.4802,"504,951","57,817",24,TSE
2330 縩筿,2014/9/1,93.9737,"37,523","4,781,100",0.1447,"25,929,375","3,331,925",24,TSE
2454 羛祇,2014/9/1,290.5882,"10,256","5,227,700",0.6527,"1,571,279","809,209",24,TSE
3034 羛碟,2014/9/1,68.771,"1,647","254,264",0.2707,"608,511","93,711",24,TSE
2308 笷筿,2014/9/1,156.811,"5,638","1,223,144",0.2313,"2,437,543","531,384",28,TSE
2345 醇ü,2014/9/1,12.5914,"2,075","37,892",0.3892,"533,113","9,676",27,TSE
2059 打,2014/9/1,313.2377,378,"150,021",0.3967,"95,297","37,356",28,TSE
3008 ミ,2014/9/1,"1,835.36",449,"1,131,079",0.3347,"134,140","336,692",26,TSE
2379 风琑,2014/9/1,65.8981,"8,138","928,297",1.6116,"504,951","58,827",24,TSE
2330 縩筿,2014/8/29,90.6828,"28,358","3,524,840",0.1094,"25,929,375","3,215,242",24,TSE
2454 羛祇,2014/8/29,281.8424,"3,058","1,527,607",0.1946,"1,571,279","784,854",24,TSE
3034 羛碟,2014/8/29,68.5477,"2,343","362,400",0.385,"608,511","93,407",24,TSE
2308 笷筿,2014/8/29,151.0565,"5,684","1,196,296",0.2332,"2,437,543","511,884",28,TSE
2345 醇ü,2014/8/29,12.6261,"1,441","26,141",0.2703,"533,113","9,703",27,TSE
2059 打,2014/8/29,320.4294,347,"140,044",0.3641,"95,297","38,214",28,TSE
3008 ミ,2014/8/29,"1,809.76",679,"1,690,950",0.5062,"134,140","331,997",26,TSE
2379 风琑,2014/8/29,61.6558,"2,587","282,712",0.5123,"504,951","55,040",24,TSE
2330 縩筿,2014/8/28,91.4141,"21,759","2,719,379",0.0839,"25,929,375","3,241,172",24,TSE
2454 羛祇,2014/8/28,280.1496,"2,457","1,222,626",0.1564,"1,571,137","780,070",24,TSE
3034 羛碟,2014/8/28,67.8779,"1,570","239,573",0.258,"608,511","92,494",24,TSE
2308 笷筿,2014/8/28,151.0565,"3,446","722,133",0.1414,"2,437,543","511,884",28,TSE
2345 醇ü,2014/8/28,12.6608,"9,137","167,856",1.715,"532,758","9,723",27,TSE
2059 打,2014/8/28,315.2354,450,"179,081",0.4722,"95,297","37,595",28,TSE
3008 ミ,2014/8/28,"1,839.01",617,"1,557,426",0.46,"134,140","337,363",26,TSE
2379 风琑,2014/8/28,61.0901,"2,430","263,698",0.4812,"504,951","54,535",24,TSE
2330 縩筿,2014/8/27,91.7798,"36,839","4,624,363",0.1421,"25,929,375","3,254,137",24,TSE
2454 羛祇,2014/8/27,282.6887,"6,765","3,377,515",0.4306,"1,571,137","787,140",24,TSE
3034 羛碟,2014/8/27,68.1012,"1,650","253,249",0.2712,"608,511","92,798",24,TSE
2308 笷筿,2014/8/27,150.3372,"7,194","1,503,647",0.2951,"2,437,543","509,447",28,TSE
2345 醇ü,2014/8/27,12.6261,"2,715","48,858",0.5096,"532,758","9,696",27,TSE
2059 打,2014/8/27,311.6395,251,"98,337",0.2634,"95,297","37,166",28,TSE
3008 ミ,2014/8/27,"1,857.29",925,"2,379,421",0.6896,"134,140","340,716",26,TSE
2379 风琑,2014/8/27,61.0901,"3,636","396,709",0.7201,"504,951","54,535",24,TSE
2330 縩筿,2014/8/26,91.0485,"30,428","3,799,853",0.1173,"25,929,375","3,228,207",24,TSE
2454 羛祇,2014/8/26,279.3033,"6,208","3,092,476",0.3951,"1,571,137","777,713",24,TSE
3034 羛碟,2014/8/26,68.771,"1,522","233,523",0.2501,"608,511","93,711",24,TSE
2308 笷筿,2014/8/26,148.8985,"3,550","736,860",0.1456,"2,437,543","504,571",28,TSE
2345 醇ü,2014/8/26,12.3833,"1,687","29,999",0.3167,"532,758","9,510",27,TSE
2059 打,2014/8/26,308.4432,421,"163,094",0.4418,"95,297","36,785",28,TSE
3008 ミ,2014/8/26,"1,864.60","1,279","3,231,039",0.9535,"134,140","342,058",26,TSE
2379 风琑,2014/8/26,61.9386,"7,324","786,041",1.4504,"504,951","55,292",24,TSE
2330 縩筿,2014/8/25,91.4141,"21,107","2,644,467",0.0814,"25,929,375","3,241,172",24,TSE
2454 羛祇,2014/8/25,282.6887,"3,148","1,586,555",0.2004,"1,571,137","787,140",24,TSE
3034 羛碟,2014/8/25,67.8779,"1,085","165,294",0.1783,"608,511","92,494",24,TSE
2308 笷筿,2014/8/25,148.8985,"3,074","636,333",0.1261,"2,437,543","504,571",28,TSE
2345 醇ü,2014/8/25,12.2445,858,"15,078",0.161,"532,758","9,403",27,TSE
2059 打,2014/8/25,310.0416,455,"180,848",0.4775,"95,297","37,690",28,TSE
3008 ミ,2014/8/25,"1,798.79",401,"985,897",0.2989,"134,140","329,985",26,TSE
2379 风琑,2014/8/25,59.3931,"4,377","482,104",0.8668,"504,951","55,545",24,TSE
2330 縩筿,2014/8/22,91.7798,"42,775","5,361,134",0.165,"25,929,375","3,254,137",24,TSE
2454 羛祇,2014/8/22,287.2027,"5,942","3,023,246",0.3782,"1,571,137","799,709",24,TSE
